period_date,provider_org_code,provider_org_name,elective_ga_ordinary_admissions_ffces,elective_ga_daycase_admissions_ffces,elective_ga_total_admissions_ffces,elective_ga_planned_ordinary_admissions_ffces,elective_ga_planned_daycase_admissions_ffces,elective_ga_planned_total_admissions_ffces,elective_ga_admissions_ffces_nhs_treatment_centres_tcs,total_nonelective_ga_admissions_ffces,gp_referrals_made_all_specialties,gp_referrals_seen_all_specialties,gp_referrals_made_ga,gp_referrals_seen_ga,other_referrals_made_ga,all_1st_outpatient_attendances_ga
2013-06-01,RYY,KENT COMMUNITY HEALTH NHS TRUST,0,0,0,0,0,0,0,0,229,183,0,0,0,0
2013-07-01,RYY,KENT COMMUNITY HEALTH NHS TRUST,0,0,0,0,0,0,0,0,253,197,0,0,0,0
2013-08-01,RYY,KENT COMMUNITY HEALTH NHS TRUST,0,0,0,0,0,0,0,0,163,169,0,0,0,0
2012-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,412,2595,3007,25,667,692,0,2442,2991,2950,2987,2945,2350,5335
2012-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,453,2222,2675,25,576,601,0,2149,2692,2686,2660,2651,2336,5421
2012-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,467,2179,2646,28,394,422,0,2171,2846,2778,2759,2744,2412,5374
2012-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,454,2280,2734,30,587,617,0,2310,2975,2725,2854,2631,2091,3016
2012-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,524,2763,3287,30,713,743,0,2309,3533,3406,3420,3306,2376,5672
2012-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,442,2427,2869,19,571,590,0,2235,3102,2825,2978,2703,2015,4829
2012-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,491,2651,3142,28,707,735,0,2228,3414,3061,3272,2928,2384,5364
2012-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,439,2484,2923,29,724,753,0,2195,3278,2935,3159,2817,2202,5139
2012-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,495,2536,3031,41,676,717,0,2200,2991,2999,2879,2885,2227,5183
2012-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,542,2894,3436,35,712,747,0,2302,3386,3506,3260,3381,2438,5948
2012-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,565,2881,3446,48,625,673,0,2218,3149,3339,3030,3211,2203,5598
2012-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,401,2257,2658,46,580,626,0,2208,2620,2397,2519,2324,2008,4214
2013-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,450,2988,3438,20,621,641,0,2342,3675,3012,3564,2903,2468,5408
2013-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,420,2725,3145,21,632,653,0,2143,3304,2876,3227,2810,2006,5116
2013-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,429,2717,3146,20,446,466,0,2493,3621,2909,3533,2842,2144,5264
2013-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,416,2373,2789,19,446,465,0,2137,3612,2881,3491,2751,2056,4900
2013-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,430,2470,2900,13,622,635,0,2136,3513,2949,3396,2858,2070,4996
2013-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,400,2310,2710,13,512,525,0,2082,3295,2818,3183,2717,2118,4782
2013-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,465,2712,3177,22,591,613,0,2300,3837,3130,3717,3011,2351,5529
2013-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,419,2433,2852,17,519,536,0,2261,3365,2695,3267,2610,1917,4680
2013-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,481,2645,3126,25,488,513,0,2219,3498,3193,3400,3081,2219,5606
2013-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,522,2730,3252,29,536,565,0,2336,3875,3387,3766,3312,2547,5827
2013-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,510,2862,3372,19,531,550,0,2245,3429,3013,3313,2912,2303,5380
2013-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,370,2573,2943,19,557,576,0,2349,2884,2705,2798,2607,1719,4701
2014-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,273,2664,2937,22,683,705,0,2609,2207,2163,2081,2060,1838,5381
2014-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,286,2585,2871,23,595,618,0,2280,2338,2044,2238,1979,1713,5128
2014-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,375,2839,3214,29,678,707,0,2470,2543,2142,2473,2043,1596,5540
2014-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,424,2656,3080,13,427,440,0,2303,3104,2856,3007,2793,2447,5347
2014-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,412,2845,3257,21,490,511,0,2547,3310,2551,3223,2476,1949,5346
2014-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,429,2796,3225,23,477,500,0,2359,3324,2923,3222,2830,2390,5778
2014-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,436,3014,3450,19,703,722,1,2401,3409,2902,3308,2826,2354,6047
2014-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,337,2475,2812,18,587,605,0,2361,2628,2502,2520,2416,2060,4900
2014-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,445,2769,3214,24,710,734,0,2364,2590,2850,2483,2752,2091,6169
2014-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,384,2781,3165,18,697,715,0,2582,2641,2742,2543,2633,2314,6201
2014-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,372,2772,3144,11,735,746,0,2487,2243,2306,2158,2222,2196,5650
2014-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,297,2659,2956,20,658,678,0,2718,2058,2005,1977,1943,1851,5166
2015-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,312,3090,3402,31,771,802,0,2756,2729,2086,2605,2029,3602,5291
2015-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,376,3206,3582,32,704,736,0,2600,4246,3630,4159,3563,2137,5347
2015-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,358,3212,3570,20,797,817,0,2683,4614,3496,4515,3428,2437,5837
2015-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,367,2863,3230,24,750,774,0,2418,2495,2136,2410,2085,1813,5543
2015-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,374,2915,3289,26,690,716,0,2431,2508,2239,2435,2178,1816,5454
2015-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,422,3162,3584,58,570,628,0,2457,2793,2444,2693,2389,2280,6159
2015-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,441,3232,3673,52,805,857,0,2598,2769,2329,2662,2263,2213,5747
2015-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,292,2650,2942,32,675,707,0,2334,2349,2068,2255,2014,1943,4979
2015-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,431,3284,3715,45,595,640,0,2497,2643,2572,2536,2487,2307,6337
2015-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,434,3298,3732,54,628,682,0,2541,2753,2600,2650,2510,3193,6238
2015-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,425,3404,3829,56,655,711,0,2708,2709,2572,2604,2503,3476,6284
2015-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,317,3258,3575,42,879,921,0,2700,2396,2166,2311,2109,3476,5601
2016-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,305,3096,3401,39,858,897,0,2876,4444,3493,4351,3419,2550,5807
2016-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,305,3090,3395,50,932,982,0,2634,4239,3704,4192,3642,2362,5936
2016-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,380,3371,3751,49,990,1039,0,3071,4886,4212,4808,4155,2604,6838
2016-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,370,3277,3647,34,810,844,0,2519,4336,3271,4238,3211,2529,5661
2016-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,370,3303,3673,34,813,847,0,2959,4273,3781,4200,3707,2039,6320
2016-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,418,3379,3797,50,867,917,0,2945,4371,3813,4306,3732,2210,6395
2016-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,362,3217,3579,55,877,932,0,3063,3949,3393,3880,3329,1953,6025
2016-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,382,3388,3770,58,931,989,0,2778,4566,3596,4464,3553,2201,5920
2016-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,384,3379,3763,47,862,909,0,2901,4534,3692,4423,3642,2545,5929
2016-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,417,3338,3755,64,784,848,0,3030,4309,4061,4226,3987,2457,5937
2016-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,458,3613,4071,61,888,949,0,2935,4401,4311,4307,4235,2632,6870
2016-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,298,3151,3449,29,813,842,0,3050,3910,3213,3830,3155,2232,5372
2015-01-01,ADP02,KIMS HOSPITAL LTD,24,78,102,24,78,102,0,0,641,596,641,593,1,600
2015-02-01,ADP02,KIMS HOSPITAL LTD,32,82,114,32,82,114,0,0,610,689,604,688,4,693
2015-03-01,ADP02,KIMS HOSPITAL LTD,36,103,139,36,103,139,0,0,657,746,657,741,0,743
2015-09-01,ADP02,KIMS HOSPITAL LTD,1,0,1,1,0,1,0,0,105,16,105,16,4,17
2015-10-01,ADP02,KIMS HOSPITAL LTD,4,13,17,4,13,17,0,0,264,175,263,175,5,179
2015-11-01,ADP02,KIMS HOSPITAL LTD,11,14,25,11,14,25,0,0,424,299,421,298,27,307
2015-12-01,ADP02,KIMS HOSPITAL LTD,17,34,51,17,34,51,0,0,508,402,505,398,14,419
2016-01-01,ADP02,KIMS HOSPITAL LTD,88,185,273,88,185,273,0,0,602,628,602,628,0,628
2016-04-01,ADP02,KIMS HOSPITAL LTD,48,126,174,48,126,174,0,0,407,506,407,506,0,509
2016-05-01,ADP02,KIMS HOSPITAL LTD,53,181,234,53,181,234,0,0,582,715,580,715,1,716
2016-06-01,ADP02,KIMS HOSPITAL LTD,57,134,191,57,134,191,0,0,605,632,604,632,0,632
2016-07-01,ADP02,KIMS HOSPITAL LTD,44,137,181,44,137,181,0,0,587,559,587,559,1,562
2016-08-01,ADP02,KIMS HOSPITAL LTD,67,179,246,67,179,246,0,0,578,629,578,629,0,629
2016-09-01,ADP02,KIMS HOSPITAL LTD,75,168,243,75,168,243,0,0,638,624,638,624,1,625
2016-10-01,ADP02,KIMS HOSPITAL LTD,84,175,259,84,175,259,0,0,594,570,594,570,0,571
2016-11-01,ADP02,KIMS HOSPITAL LTD,98,202,300,98,202,300,0,0,635,624,635,624,0,624
2016-12-01,ADP02,KIMS HOSPITAL LTD,54,147,201,54,147,201,0,0,502,435,501,435,0,435
2016-02-01,ADP02,KIMS HOSPITAL (NEWNHAM COURT),70,182,252,70,182,252,0,0,650,574,650,574,0,574
2016-03-01,ADP02,KIMS HOSPITAL (NEWNHAM COURT),85,166,251,85,166,251,0,0,749,636,748,636,0,636
2012-01-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1069,4688,5757,292,1921,2213,0,2934,8467,8267,8009,7881,3789,14645
2012-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1015,4441,5456,300,1865,2165,0,2728,8499,7627,8062,7283,3183,13492
2012-03-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1103,4379,5482,282,2061,2343,0,3113,8113,7419,7695,7087,3448,13393
2012-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,982,3980,4962,334,1725,2059,197,4301,6384,5049,6384,5049,5797,13205
2012-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1184,4366,5550,406,1843,2249,197,4536,8704,6665,8704,6665,6966,15662
2012-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1013,3924,4937,339,1653,1992,197,4486,7815,5069,7815,5069,5811,12551
2012-07-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1132,4512,5644,334,1873,2207,197,4642,7398,5588,7398,5588,6183,15730
2012-08-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1149,4400,5549,351,1844,2195,197,4286,6067,5062,6067,5062,5502,14716
2012-09-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1035,4293,5328,331,1699,2030,197,4507,6476,5839,6476,5839,6024,14539
2012-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1257,4931,6188,355,1938,2293,0,2765,9675,9096,9233,8730,3918,15796
2012-11-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1249,4726,5975,344,1903,2247,0,2705,8684,8470,8270,8131,3697,14836
2012-12-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,994,3680,4674,289,1617,1906,0,2834,6455,6103,6105,5829,2895,11361
2013-01-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1680,7726,9406,341,2783,3124,0,4932,17793,15562,16074,14518,7749,23968
2013-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1821,7455,9276,582,2640,3222,0,4568,18826,14593,17264,13618,8310,23310
2013-03-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1823,7801,9624,506,2672,3178,0,5019,19604,15486,17992,14379,9268,24846
2013-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1173,4804,5977,327,2208,2535,0,2887,8919,7860,8451,7481,3852,14344
2013-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1150,4575,5725,354,2123,2477,0,3035,8691,8007,8298,7650,3949,14684
2013-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1180,4449,5629,331,1933,2264,0,2866,7634,7501,7226,7144,3513,14135
2013-07-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1309,5029,6338,372,2184,2556,0,3047,9397,8680,8895,8294,4198,16218
2013-08-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1122,4492,5614,325,2026,2351,0,2954,8318,7202,7551,6796,3655,13531
2013-09-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1207,4572,5779,321,2006,2327,0,2923,9009,8249,7737,7349,3645,14531
2013-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1639,7740,9379,356,2834,3190,0,4908,17094,14524,15463,13433,7658,23410
2013-11-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1656,7760,9416,369,2872,3241,0,4614,16300,14663,14823,13726,7136,23012
2013-12-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1397,6586,7983,354,2313,2667,0,4919,14413,12065,13096,11169,6493,19178
2014-01-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1639,7828,9467,366,2346,2712,0,5487,17700,13875,16927,13115,11515,21584
2014-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1615,7538,9153,390,1977,2367,0,5084,15650,13053,14945,12363,11062,20604
2014-03-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1793,8741,10534,397,2228,2625,0,5619,19547,14465,18865,13764,12587,22970
2014-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1619,7387,9006,410,2651,3061,0,4843,18942,14215,17499,13184,9178,23402
2014-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1622,7829,9451,427,2845,3272,0,5222,20137,14664,18540,13629,9448,23586
2014-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1722,7906,9628,387,2698,3085,0,5483,19927,15578,18367,14597,9795,25658
2014-07-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1880,8436,10316,460,2916,3376,0,5569,22601,16e3,20926,14978,10277,26469
2014-08-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1602,7309,8911,348,2597,2945,0,5224,16884,12773,15448,11903,8468,20965
2014-09-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1776,8294,10070,420,2743,3163,0,5434,19320,15518,17753,14465,10035,25497
2014-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1812,8638,10450,439,2905,3344,0,5960,20452,16292,18713,15266,9757,26851
2014-11-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1813,7755,9568,387,2093,2480,0,5556,20207,15396,18485,14008,7692,23757
2014-12-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1420,7136,8556,381,1977,2358,0,5471,17589,14573,15917,13171,7344,22512
2015-01-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1468,7971,9439,335,1967,2302,0,6304,17890,14717,17285,13499,5857,21393
2015-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1564,8548,10112,314,2231,2545,0,6105,20829,15304,20225,14184,6146,22558
2015-03-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1646,8492,10138,339,2268,2607,0,6171,21781,14713,21219,13486,6269,21376
2015-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1504,8798,10302,354,1972,2326,0,6168,18093,14365,17369,13673,6621,22780
2015-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1590,8353,9943,364,1851,2215,0,6347,17628,13408,16958,12649,6609,21202
2015-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1773,9397,11170,366,2071,2437,0,6672,20505,15883,19826,15073,7021,25010
2015-07-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1916,9309,11225,398,1990,2388,0,6838,22048,16243,21349,15146,6968,24505
2015-08-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1713,7832,9545,329,1449,1778,0,6321,18898,13680,18277,12444,5601,19993
2015-09-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1713,9e3,10713,349,1981,2330,0,6585,19768,16237,19083,14805,6155,23525
2015-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1788,9614,11402,361,2013,2374,0,6523,21355,16411,20745,15041,6647,23846
2015-11-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1589,8369,9958,288,1850,2138,0,6916,17947,15513,17371,14237,11303,22698
2015-12-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1497,7536,9033,331,1801,2132,0,6615,17381,13245,16775,12098,6257,19647
2016-01-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1637,8503,10140,327,2079,2406,0,6040,20164,14963,19584,13927,7131,22268
2016-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1752,7817,9569,366,1879,2245,0,5596,20421,14445,19923,13579,6260,21553
2016-03-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2021,8956,10977,434,2072,2506,0,6166,23068,15900,22466,14865,7368,23858
2016-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1798,8219,10017,343,2135,2478,0,6024,22088,14897,21500,13752,6782,21816
2016-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1785,8212,9997,334,2063,2397,0,6216,21184,15154,20587,14143,6941,22761
2016-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1809,8641,10450,371,2273,2644,0,6251,22201,16082,21619,15050,7394,24070
2016-07-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1747,8341,10088,328,2031,2359,0,6220,20386,14627,19766,13591,7052,21881
2016-08-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1740,8166,9906,301,2113,2414,0,6182,20886,14231,20283,13185,6712,21341
2016-09-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1853,8244,10097,364,2085,2449,0,6237,20965,14871,20360,13835,7068,22521
2016-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1814,8368,10182,374,2082,2456,0,6008,20875,15461,20289,14397,6981,22845
2016-11-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1910,8951,10861,404,2181,2585,0,5881,21333,16530,20738,15585,7467,24641
2016-12-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1733,7413,9146,358,1940,2298,0,6087,17657,13158,17098,12276,6519,19553
2012-01-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,322,1553,1875,37,203,240,24,1894,5808,5358,4971,4525,1886,6503
2012-02-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,314,1382,1696,38,133,171,43,1696,5744,4568,5121,3935,1620,5679
2012-03-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,311,1403,1714,39,174,213,41,1851,5769,4854,5121,4186,1646,5985
2012-04-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,328,1167,1495,30,161,191,15,1635,4977,4038,4374,3253,2001,5637
2012-05-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,384,1512,1896,30,183,213,40,1804,5581,5108,5033,4313,1853,6770
2012-06-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,361,1339,1700,24,163,187,37,1785,5074,4152,4659,3510,1756,5398
2012-07-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,370,1470,1840,32,147,179,43,1936,5481,4859,4911,4210,1870,6267
2012-08-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,350,1463,1813,30,201,231,28,1670,5701,4342,5205,3664,1776,5551
2012-09-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,361,1341,1702,27,152,179,21,1707,5597,4835,4992,4204,1738,6047
2012-10-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,324,1605,1929,21,190,211,30,1898,6272,5553,5526,4820,1939,6905
2012-11-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,362,1661,2023,29,181,210,42,1800,5860,5358,5087,4633,1809,6663
2012-12-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,285,1303,1588,31,196,227,27,1794,5424,4150,4778,3531,1388,5179
2013-01-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,345,1562,1907,41,247,288,10,1926,7130,6001,6375,5238,1760,7158
2013-02-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,321,1429,1750,21,202,223,0,1690,6702,5569,6150,4886,1603,6779
2013-03-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,332,1390,1722,37,193,230,0,1740,6463,5771,6176,5223,1753,7275
2013-04-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,286,1431,1717,36,176,212,15,1716,6186,5195,5461,4472,1694,6366
2013-05-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,333,1590,1923,32,186,218,52,1912,6217,5320,5523,4546,1735,6273
2013-06-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,331,1361,1692,28,128,156,34,1802,6241,4871,5552,4210,1692,5946
2013-07-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,359,1635,1994,36,200,236,19,1915,6630,5752,5879,4995,1853,7016
2013-08-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,253,1434,1687,23,190,213,39,1788,5921,4755,5324,4062,1549,5743
2013-09-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,298,1517,1815,30,226,256,39,1855,6602,5334,5886,4634,1797,6452
2013-10-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,326,1449,1775,27,217,244,23,1827,7117,6044,6464,5221,1784,7426
2013-11-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,338,1403,1741,41,197,238,18,1726,6517,5796,5898,5023,1591,6970
2013-12-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,328,1201,1529,35,210,245,0,1837,5920,5147,5324,4488,1383,6170
2014-01-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,349,1611,1960,30,173,203,10,2104,7165,6177,6558,5645,1938,7768
2014-02-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,329,1593,1922,17,158,175,5,1774,7113,5691,6565,5249,1998,7294
2014-03-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,350,1721,2071,28,162,190,1,1967,8196,6039,7535,5456,2125,7779
2014-04-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,306,1291,1597,34,194,228,0,1777,5635,4478,5387,4002,1555,5887
2014-05-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,337,1446,1783,46,212,258,0,1824,7e3,5453,6456,4906,1765,6873
2014-06-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,317,1518,1835,41,223,264,0,1752,7013,5837,6613,5320,1851,7371
2014-07-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,358,1679,2037,36,245,281,13,1770,7428,6180,6889,5572,1770,7759
2014-08-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,303,1397,1700,32,212,244,4,1747,6277,5104,5838,4616,1616,6400
2014-09-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,386,1576,1962,27,194,221,0,1913,7536,6451,7063,5899,1776,8102
2014-10-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,355,1707,2062,32,227,259,0,1824,7925,6731,7286,6182,2208,8396
